chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,full_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
,,85242,0,0,0,0,0,3,0,,0,Conor,Conor Hourihane,0,33,FALSE,,,60,85242.jpg,0,Hourihane,0.2,FALSE,,a,2,7,83,0,0,0,0,0,13.8,Hourihane,Hourihane,Aston Villa,Hourihane Aston Villa,M,1526,3,5,6,29,0,0,0,4,0,0,9,328,384.8,551.8,317,125.3,165,68,38,31,110,60,90,53
,,108053,0,0,0,0,0,2,0,,0,Conor,Conor Townsend,0,418,FALSE,,,45,108053.jpg,0,Townsend,0.3,FALSE,,a,18,35,0,0,0,0,0,0,0,Townsend,Townsend,Crystal Palace,Townsend Crystal Palace,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,157,396,157,383,153,406,157
,,206915,0,0,0,0,0,3,0,,0,Curtis,Curtis Jones,0,263,FALSE,,,45,206915.jpg,0,Jones,0.6,FALSE,,a,11,14,13,0,0,0,0,0,2.9,Jones,Jones,Liverpool,Jones Liverpool,M,121,1,0,1,1,0,0,0,0,0,0,0,46,49.4,15.6,65,12.9,332,138,319,148,267,131,330,141
,,40845,0,0,0,0,0,3,0,,0,Dale,Dale Stephens,0,55,FALSE,,,45,40845.jpg,0,Stephens,9.1,FALSE,,a,3,36,63,0,0,0,0,0,14,Stephens,Stephens,Brighton,Stephens Brighton,M,2525,0,1,6,42,0,0,0,8,0,0,1,406,438.6,292.8,90,82.2,139,53,122,80,243,120,170,89
,,200600,0,0,0,0,0,3,0,,0,Daniel,Daniel Castelo Podence,0,469,FALSE,,,55,200600.jpg,0,Castelo Podence,0.9,FALSE,,a,20,39,25,0,0,0,0,0,4.5,Podence,Podence,Wolves,Castelo Podence Wolves,M,285,1,1,3,0,0,0,0,0,0,0,2,74,62.4,73.3,148,28.4,326,137,247,128,199,103,293,129
,,84939,0,0,0,0,0,4,0,,0,Danny,Danny Ings,0,366,FALSE,,,85,84939.jpg,0,Ings,16.8,FALSE,,a,16,20,198,0,0,0,0,0,23.3,Ings,Ings,Southampton,Ings Southampton,F,2800,22,2,6,44,0,0,1,3,0,0,40,736,1010,458.3,1558,302.4,7,2,61,4,6,4,7,3
,,27436,0,0,0,0,0,4,0,,0,David,David McGoldrick,0,344,FALSE,,,55,27436.jpg,0,McGoldrick,0.8,FALSE,,a,15,49,65,0,0,0,0,0,11.8,McGoldrick,McGoldrick,Sheffield Utd,McGoldrick Sheffield Utd,F,1810,2,2,7,18,0,0,0,2,0,0,6,201,303.4,268.4,584,115.2,198,22,133,17,53,25,102,21
,,66242,0,0,0,0,0,3,0,,0,Davy,Davy Pröpper,0,59,FALSE,,,50,66242.jpg,0,Pröpper,0.1,FALSE,,a,3,36,78,0,0,0,0,0,15.6,Pröpper,Pröpper,Brighton,Pröpper Brighton,M,2826,1,2,6,46,1,0,0,4,0,0,2,441,522.2,434.1,271,122.5,108,37,72,52,127,72,93,55
,,204480,0,0,0,0,0,3,0,,0,Declan,Declan Rice,0,448,FALSE,,,50,204480.jpg,0,Rice,2.3,FALSE,,a,19,21,105,0,0,0,0,0,21,Rice,Rice,West Ham,Rice West Ham,M,3420,1,5,7,62,0,0,0,6,0,0,8,616,715.8,350.8,259,132.5,45,12,98,65,134,79,80,46
,,172632,0,0,0,0,0,3,0,,0,Demarai,Demarai Gray,0,230,FALSE,,,55,172632.jpg,0,Gray,0.2,FALSE,,a,9,13,44,0,0,0,0,0,8,Gray,Gray,Leicester,Gray Leicester,M,605,2,4,1,6,0,0,1,1,0,0,0,151,205.4,242.3,263,70.8,257,110,144,93,130,75,192,96
,,106837,0,0,0,0,0,3,0,,0,Dennis,Dennis Praet,0,225,FALSE,,,55,106837.jpg,0,Praet,0.2,FALSE,,a,9,13,54,0,0,0,0,0,9.8,Praet,Praet,Leicester,Praet Leicester,M,1122,1,3,2,17,0,0,0,2,0,0,3,203,196.2,161.6,210,56.5,263,112,190,116,161,87,234,113
,,60706,0,0,0,0,0,1,0,,0,Adrián,Adrián,0,245,FALSE,,,45,60706.jpg,0,San Miguel del Castillo,0.3,FALSE,,a,11,14,27,0,0,0,0,0,6,Adrián,Adrián,Liverpool,San Miguel del Castillo Liverpool,GK,873,0,0,2,10,0,0,0,1,0,18,0,136,131.4,0,0,13.2,294,22,381,24,365,20,328,22
,,58376,0,0,0,0,0,1,0,,0,Alex,Alex McCarthy,0,363,FALSE,,,45,58376.jpg,0,McCarthy,12.2,FALSE,,a,16,20,104,0,0,0,0,0,23.1,McCarthy,McCarthy,Southampton,McCarthy Southampton,GK,2520,0,0,7,35,0,1,0,0,0,79,8,491,652,10,0,66,56,11,327,5,363,19,209,11
,,116535,0,0,0,0,0,1,0,,0,Alisson,Alisson,0,252,FALSE,,,60,116535.jpg,0,Ramses Becker,4.2,FALSE,,a,11,14,122,0,0,0,0,0,20.3,Alisson,Alisson,Liverpool,Ramses Becker Liverpool,GK,2543,0,1,13,24,0,0,0,0,1,58,11,558,503,10,0,51.5,116,17,330,8,471,46,247,15
,,107265,0,0,0,0,0,1,0,,0,Angus,Angus Gunn,0,371,FALSE,,,45,107265.jpg,0,Gunn,0.5,FALSE,,a,16,20,29,0,0,0,0,0,6.4,Gunn,Gunn,Southampton,Gunn Southampton,GK,900,0,0,2,25,0,0,0,0,0,30,3,166,219.4,0,0,22.1,252,21,395,30,382,27,309,21
,,220037,0,0,0,0,0,1,0,,0,Bailey,Bailey Peacock-Farrell,0,99,FALSE,,,40,220037.jpg,0,Peacock-Farrell,2.5,FALSE,,a,4,90,0,0,0,0,0,0,0,Peacock-Farrell,Peacock-Farrell,Burnley,Peacock-Farrell Burnley,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,34,363,16,344,10,382,34
,,80201,0,0,0,0,0,1,0,,0,Bernd,Bernd Leno,0,8,FALSE,,,50,80201.jpg,0,Leno,4.8,FALSE,,a,1,3,114,0,0,0,0,0,22.8,Leno,Leno,Arsenal,Leno Arsenal,GK,2649,0,0,7,39,0,1,0,2,0,113,10,591,843.2,0,0,84.1,22,5,435,43,429,40,163,5
,,33148,0,0,0,0,0,1,0,,0,Claudio,Claudio Bravo,0,267,FALSE,,,45,33148.jpg,0,Bravo,0.3,FALSE,,a,12,43,11,0,0,0,0,0,2.4,Bravo,Bravo,Man City,Bravo Man City,GK,346,0,0,1,7,0,0,0,0,0,8,0,69,57.8,0,0,5.8,329,27,373,20,356,15,346,27
,,95463,0,0,0,0,0,1,0,,0,Danny,Danny Ward,0,223,FALSE,,,45,95463.jpg,0,Ward,0.3,FALSE,,a,9,13,0,0,0,0,0,0,0,Ward,Ward,Leicester,Ward Leicester,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,39,391,27,377,23,403,39
,,32259,0,0,0,0,0,1,0,,0,Darren,Darren Randolph,0,430,FALSE,,,45,32259.jpg,0,Randolph,0.3,FALSE,,a,19,21,3,0,0,0,0,0,0.7,Randolph,Randolph,West Ham,Randolph West Ham,GK,180,0,0,0,5,0,0,0,0,0,6,0,27,49.6,0,0,4.9,330,28,372,19,355,14,348,28
,,51940,0,0,0,0,0,1,0,,0,David,David de Gea,0,291,FALSE,,,55,51940.jpg,0,de Gea,7.3,FALSE,,a,13,1,143,0,0,0,0,0,26,de Gea,de Gea,Man Utd,de Gea Man Utd,GK,3420,0,0,13,36,0,0,0,2,0,95,8,630,695,0,0,69.2,50,10,459,47,457,45,198,10
,,50093,0,0,0,0,0,1,0,,0,David,David Button,0,56,FALSE,,,40,50093.jpg,0,Button,12.1,FALSE,,a,3,36,0,0,0,0,0,0,0,Button,Button,Brighton,Button Brighton,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,31,355,12,335,6,375,31
,,19194,0,0,0,0,0,1,0,,0,David,David Martin,0,429,FALSE,,,40,19194.jpg,0,Martin,7.5,FALSE,,a,19,21,20,0,0,0,0,0,5,Martin,Martin,West Ham,Martin West Ham,GK,435,0,0,2,6,0,0,0,1,0,15,2,86,112,0,0,11.2,300,23,353,10,333,4,333,23
,,172649,0,0,0,0,0,1,0,,0,Dean,Dean Henderson,0,305,FALSE,,,55,172649.jpg,0,Henderson,8.3,FALSE,,a,13,1,160,0,0,0,0,0,29.1,Henderson,Henderson,Man Utd,Henderson Man Utd,GK,3240,0,1,13,33,0,1,0,2,0,97,16,688,718.8,10,18,74.8,44,9,329,7,308,1,182,8
,,121160,0,0,0,0,0,1,0,,0,Ederson,Ederson,0,278,FALSE,,,60,121160.jpg,0,Santana de Moraes,4.7,FALSE,,a,12,43,133,0,0,0,0,0,22.2,Ederson,Ederson,Man City,Santana de Moraes Man City,GK,3071,0,0,16,31,0,0,0,3,1,68,2,645,608.6,16,0,62.3,67,12,317,3,472,47,221,12
,,98980,0,0,0,0,0,1,0,,0,Emiliano,Emiliano Martínez,0,12,FALSE,,,45,98980.jpg,0,Martínez,6.3,FALSE,,a,1,3,33,0,0,0,0,0,7.3,Martínez,Martínez,Arsenal,Martínez Arsenal,GK,770,0,0,3,9,0,0,0,2,0,34,1,169,256.8,0,0,25.8,226,19,392,28,378,24,299,19
,,40559,0,0,0,0,0,1,0,,0,Fabricio,Fabricio Agosto Ramírez,0,171,FALSE,,,40,40559.jpg,0,Agosto Ramírez,3.3,FALSE,,a,8,54,0,0,0,0,0,0,0,Fabri,Fabri,Fulham,Agosto Ramírez Fulham,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,30,354,11,334,5,374,30
,,39790,0,0,0,0,0,1,0,,0,Francisco,Francisco Casilla Cortés,0,194,FALSE,,,45,39790.jpg,0,Casilla Cortés,4.6,FALSE,,a,10,2,0,0,0,0,0,0,0,Casilla,Casilla,Leeds,Casilla Cortés Leeds,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,36,374,21,357,16,389,36
,,37915,0,0,0,0,0,1,0,,0,Hugo,Hugo Lloris,0,383,FALSE,,,55,37915.jpg,0,Lloris,7.5,FALSE,,a,17,6,98,0,0,0,0,0,17.8,Lloris,Lloris,Spurs,Lloris Spurs,GK,1808,0,0,6,21,0,1,0,0,0,80,13,422,564.6,0,0,56.5,82,13,454,45,452,43,233,13
,,437495,0,0,0,0,0,1,0,,0,Illan,Illan Meslier,0,213,FALSE,,,45,437495.jpg,0,Meslier,2.5,FALSE,,a,10,2,0,0,0,0,0,0,0,Meslier,Meslier,Leeds,Meslier Leeds,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,45,421,36,414,33,430,45
,,79852,0,0,0,0,0,1,0,,0,Jed,Jed Steer,0,32,FALSE,,,40,79852.jpg,0,Steer,3.7,FALSE,,a,2,7,1,0,0,0,0,0,0.2,Steer,Steer,Aston Villa,Steer Aston Villa,GK,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,377,32,357,13,337,7,377,32
,,222627,0,0,0,0,0,1,0,,0,João,João Virgínia,0,167,FALSE,,,45,222627.jpg,0,Virgínia,0.3,FALSE,,a,7,11,0,0,0,0,0,0,0,Virgínia,Virgínia,Everton,Virgínia Everton,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,44,418,35,408,32,427,44
,,19236,0,0,0,0,0,1,0,,0,John,John Ruddy,0,453,FALSE,,,45,19236.jpg,0,Ruddy,0.4,FALSE,,a,20,39,0,0,0,0,0,0,0,Ruddy,Ruddy,Wolves,Ruddy Wolves,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,35,370,17,352,11,388,35
,,57513,0,0,0,0,0,1,0,,0,Jonas,Jonas Lössl,0,151,FALSE,,,45,57513.jpg,0,Lössl,0.3,FALSE,,a,7,11,0,0,0,0,0,0,0,Lössl,Lössl,Everton,Lössl Everton,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,37,379,23,362,18,393,37
,,111234,0,0,0,0,0,1,0,,0,Jordan,Jordan Pickford,0,157,FALSE,,,50,111234.jpg,0,Pickford,2,FALSE,,a,7,11,117,0,0,0,0,0,23.4,Pickford,Pickford,Everton,Pickford Everton,GK,3420,0,0,9,56,0,0,0,2,0,94,5,626,755.6,13,0,76.7,33,7,322,4,435,42,176,7
,,214987,0,0,0,0,0,1,0,,0,Kamil,Kamil Miazek,0,208,FALSE,,,40,214987.jpg,0,Miazek,3.4,FALSE,,a,10,2,0,0,0,0,0,0,0,Miazek,Miazek,Leeds,Miazek Leeds,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,33,362,15,343,9,381,33
,,59735,0,0,0,0,0,1,0,,0,Karl,Karl Darlow,0,325,FALSE,,,50,59735.jpg,0,Darlow,0.4,FALSE,,a,14,4,0,0,0,0,0,0,0,Darlow,Darlow,Newcastle,Darlow Newcastle,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,47,430,41,424,38,436,47
,,17745,0,0,0,0,0,1,0,,0,Kasper,Kasper Schmeichel,0,217,FALSE,,,55,17745.jpg,0,Schmeichel,7.9,FALSE,,a,9,13,156,0,0,0,0,0,28.4,Schmeichel,Schmeichel,Leicester,Schmeichel Leicester,GK,3420,0,0,13,41,0,2,0,2,0,97,10,707,863.4,30,2,89.6,18,4,300,2,330,2,155,4
,,109745,0,0,0,0,0,1,0,,0,Kepa,Kepa,0,112,FALSE,,,50,109745.jpg,0,Arrizabalaga,1,FALSE,,a,5,8,90,0,0,0,0,0,18,Arrizabalaga,Arrizabalaga,Chelsea,Arrizabalaga Chelsea,GK,2970,0,0,8,47,0,0,0,0,0,55,0,507,503.6,0,0,50.2,115,16,439,44,434,41,253,17
,,37096,0,0,0,0,0,1,0,,0,Lukasz,Lukasz Fabianski,0,431,FALSE,,,50,37096.jpg,0,Fabianski,1.9,FALSE,,a,19,21,83,0,0,0,0,0,16.6,Fabianski,Fabianski,West Ham,Fabianski West Ham,GK,2117,0,0,5,34,0,1,0,1,0,72,5,414,531.2,0,0,53.2,102,14,424,38,418,35,244,14
,,122074,0,0,0,0,0,1,0,,0,Marcus,Marcus Bettinelli,0,183,FALSE,,,45,122074.jpg,0,Bettinelli,0.6,FALSE,,a,8,54,0,0,0,0,0,0,0,Bettinelli,Bettinelli,Fulham,Bettinelli Fulham,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,41,398,31,385,28,408,41
,,155529,0,0,0,0,0,1,0,,0,Marek,Marek Rodák,0,186,FALSE,,,45,155529.jpg,0,Rodák,1.1,FALSE,,a,8,54,0,0,0,0,0,0,0,Rodák,Rodák,Fulham,Rodák Fulham,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,42,404,33,391,30,413,42
,,67089,0,0,0,0,0,1,0,,0,Martin,Martin Dubravka,0,326,FALSE,,,50,67089.jpg,0,Dubravka,2.8,FALSE,,a,14,4,143,0,0,0,0,0,28.6,Dubravka,Dubravka,Newcastle,Dubravka Newcastle,GK,3420,0,0,11,58,0,0,0,0,0,139,7,719,1019,0,0,102,5,1,433,42,427,39,130,1
,,131897,0,0,0,0,0,1,0,,0,Mathew,Mat Ryan,0,70,FALSE,,,45,131897.jpg,0,Ryan,21.6,FALSE,,a,3,36,135,0,0,0,0,0,30,Ryan,Ryan,Brighton,Ryan Brighton,GK,3420,0,0,9,54,0,0,0,0,0,117,14,754,1000,0,0,100.1,9,2,399,32,386,29,131,2
,,216208,0,0,0,0,0,1,0,,0,Matija,Matija Sarkic,0,472,FALSE,,,45,216208.jpg,0,Sarkic,0.3,FALSE,,a,20,39,0,0,0,0,0,0,0,Sarkic,Sarkic,Wolves,Sarkic Wolves,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,43,416,34,406,31,425,43
,,98747,0,0,0,0,0,1,0,,0,Nick,Nick Pope,0,96,FALSE,,,55,98747.jpg,0,Pope,28.7,FALSE,,a,4,90,170,0,0,0,0,0,30.9,Pope,Pope,Burnley,Pope Burnley,GK,3420,0,0,15,50,0,1,0,1,0,120,23,789,900,30.3,2,93.1,15,3,298,1,331,3,146,3
,,98770,0,0,0,0,0,1,0,,0,Ørjan,Ørjan Nyland,0,35,FALSE,,,40,98770.jpg,0,Nyland,11.7,FALSE,,a,2,7,15,0,0,0,0,0,3.8,Nyland,Nyland,Aston Villa,Nyland Aston Villa,GK,537,0,0,1,12,0,0,0,0,0,15,0,90,101.2,0,0,10.2,309,25,359,14,339,8,335,25
,,102884,0,0,0,0,0,1,0,,0,Paulo,Paulo Gazzaniga,0,393,FALSE,,,45,102884.jpg,0,Gazzaniga,0.4,FALSE,,a,17,6,58,0,0,0,0,0,12.9,Gazzaniga,Gazzaniga,Spurs,Gazzaniga Spurs,GK,1612,0,0,2,26,0,1,0,1,0,59,6,300,449.8,10,0,46.1,134,18,328,6,380,26,261,18
,,40694,0,0,0,0,0,1,0,,0,Roberto,Roberto Jimenez Gago,0,433,FALSE,,,45,40694.jpg,0,Jimenez Gago,0.3,FALSE,,a,19,21,18,0,0,0,0,0,4,Roberto,Roberto,West Ham,Jimenez Gago West Ham,GK,686,0,0,0,17,1,0,0,0,0,36,1,134,239,0,0,23.9,237,20,375,22,358,17,303,20
,,38533,0,0,0,0,0,1,0,,0,Rui Pedro,Rui Patrício,0,455,FALSE,,,55,38533.jpg,0,dos Santos Patrício,8.5,FALSE,,a,20,39,153,0,0,0,0,0,27.8,Patrício,Patrício,Wolves,dos Santos Patrício Wolves,GK,3420,0,0,13,40,0,2,0,0,0,90,8,680,741,0,0,74.3,39,8,455,46,453,44,183,9
,,101982,0,0,0,0,0,1,0,,0,Sam,Sam Johnstone,0,417,FALSE,,,45,101982.jpg,0,Johnstone,1.6,FALSE,,a,18,35,0,0,0,0,0,0,0,Johnstone,Johnstone,West Brom,Johnstone West Brom,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,40,393,29,379,25,404,40
,,42899,0,0,0,0,0,1,0,,0,Sergio,Sergio Romero,0,289,FALSE,,,50,42899.jpg,0,Romero,0.4,FALSE,,a,13,1,0,0,0,0,0,0,0,Romero,Romero,Man Utd,Romero Man Utd,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,46,426,40,420,37,432,46
,,74854,0,0,0,0,0,1,0,,0,Simon,Simon Moore,0,348,FALSE,,,45,74854.jpg,0,Moore,0.7,FALSE,,a,15,49,3,0,0,0,0,0,0.7,Moore,Moore,Sheffield Utd,Moore Sheffield Utd,GK,180,0,0,0,6,0,0,0,0,0,5,0,23,28,0,0,2.8,344,29,384,25,369,21,358,29
0,,21205,0,0,0,0,0,1,0,,0,Tom,Tom Heaton,0,28,FALSE,Knee injury - Unknown return date,2020-08-15T10:00:11.430596Z,45,21205.jpg,0,Heaton,0.7,FALSE,,i,2,7,59,0,0,0,0,0,13.1,Heaton,Heaton,Aston Villa,Heaton Aston Villa,GK,1794,0,0,4,35,1,0,0,0,0,67,3,346,507.4,0.3,0,50.7,113,15,351,9,354,13,252,16
,,40836,0,0,0,0,0,1,0,,0,Vicente,Vicente Guaita,0,128,FALSE,,,50,40836.jpg,0,Guaita,1.4,FALSE,,a,6,31,137,0,0,0,0,0,27.4,Guaita,Guaita,Crystal Palace,Guaita Crystal Palace,GK,3150,0,0,10,42,1,0,0,1,0,111,16,643,827.2,0,0,82.6,23,6,425,39,419,36,168,6
,,20066,0,0,0,0,0,1,0,,0,Wayne,Wayne Hennessey,0,126,FALSE,,,45,20066.jpg,0,Hennessey,0.6,FALSE,,a,6,31,7,0,0,0,0,0,1.6,Hennessey,Hennessey,Crystal Palace,Hennessey Crystal Palace,GK,270,0,0,0,8,0,0,0,0,0,16,0,58,110.4,0,0,11,302,24,371,18,353,12,334,24
,,82143,0,0,0,0,0,1,0,,0,Wes,Wes Foderingham,0,350,FALSE,,,45,82143.jpg,0,Foderingham,0.6,FALSE,,a,15,49,0,0,0,0,0,0,0,Foderingham,Foderingham,Sheffield Utd,Foderingham Sheffield Utd,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,38,386,26,371,22,398,38
,,20310,0,0,0,0,0,1,0,,0,Willy,Willy Caballero,0,101,FALSE,,,50,20310.jpg,0,Caballero,0.5,FALSE,,a,5,8,13,0,0,0,0,0,2.6,Caballero,Caballero,Chelsea,Caballero Chelsea,GK,450,0,0,1,7,0,0,0,0,0,10,0,74,90.2,0,0,9,314,26,423,37,417,34,339,26
,,194634,0,0,0,0,0,3,0,,0,Diogo,Diogo Jota,0,468,FALSE,,,65,194634.jpg,0,Jota,2.5,FALSE,,a,20,39,105,0,0,0,0,0,16.2,Jota,Jota,Wolves,Jota Wolves,M,2278,7,3,10,28,0,0,0,4,0,0,12,348,457.8,453.3,1139,204.9,129,49,62,48,18,7,32,16
,,152760,0,0,0,0,0,4,0,,0,Divock,Divock Origi,0,256,FALSE,,,55,152760.jpg,0,Origi,0.8,FALSE,,a,11,14,65,0,0,0,0,0,11.8,Origi,Origi,Liverpool,Origi Liverpool,F,699,4,3,2,12,0,0,0,1,0,0,8,230,201.8,128.8,222,55,259,30,208,34,152,39,237,34
,,177815,0,0,0,0,0,4,0,,0,Dominic,Dominic Calvert-Lewin,0,164,FALSE,,,70,177815.jpg,0,Calvert-Lewin,5.3,FALSE,,a,7,11,126,0,0,0,0,0,18,Calvert-Lewin,Calvert-Lewin,Everton,Calvert-Lewin Everton,F,2621,13,1,8,43,0,0,0,9,0,0,15,385,562.8,241.4,1272,206.3,83,12,147,21,12,9,30,12
,,230046,0,0,0,0,0,3,0,,0,Douglas Luiz,Douglas Luiz Soares de Paulo,0,52,FALSE,,,50,230046.jpg,0,Soares de Paulo,0.5,FALSE,,a,2,7,90,0,0,0,0,0,18,Douglas Luiz,Douglas Luiz,Aston Villa,Soares de Paulo Aston Villa,M,2604,3,2,8,51,0,0,0,8,0,0,5,411,508.6,293.2,377,118,112,39,121,79,86,45,99,58
,,104547,0,0,0,0,0,4,0,,0,Dwight,Dwight Gayle,0,329,FALSE,,,60,104547.jpg,0,Gayle,0.4,FALSE,,a,14,4,58,0,0,0,0,0,9.7,Gayle,Gayle,Newcastle,Gayle Newcastle,F,842,4,2,4,15,0,0,0,2,0,0,10,190,217,86.2,348,64.7,254,29,235,37,95,33,212,33
,,433154,0,0,0,0,0,3,0,,0,Dwight,Dwight McNeil,0,100,FALSE,,,60,433154.jpg,0,McNeil,1.6,FALSE,,a,4,90,123,0,0,0,0,0,20.5,McNeil,McNeil,Burnley,McNeil Burnley,M,3339,2,7,16,48,0,0,0,5,0,0,6,529,644.2,931.4,430,200.6,57,14,9,6,74,39,36,19
,,205533,0,0,0,0,0,4,0,,0,Edward,Edward Nketiah,0,22,FALSE,,,60,205533.jpg,0,Nketiah,1,FALSE,,a,1,3,25,0,0,0,0,0,4.2,Nketiah,Nketiah,Arsenal,Nketiah Arsenal,F,628,2,0,3,9,0,0,0,0,1,0,1,66,90.4,67,210,36.4,313,38,258,41,162,42,281,41
,,209289,0,0,0,0,0,3,0,,0,Emile,Emile Smith-Rowe,0,23,FALSE,,,45,209289.jpg,0,Smith Rowe,0.7,FALSE,,a,1,3,4,0,0,0,0,0,0.9,Smith Rowe,Smith Rowe,Arsenal,Smith Rowe Arsenal,M,96,0,0,1,0,0,0,0,0,0,0,0,13,9.8,6.3,0,1.6,360,149,332,151,403,160,364,151
,,62974,0,0,0,0,0,3,0,,0,Erik,Erik Lamela,0,387,FALSE,,,60,62974.jpg,0,Lamela,0.2,FALSE,,a,17,6,65,0,0,0,0,0,10.8,Lamela,Lamela,Spurs,Lamela Spurs,M,1203,2,5,5,12,0,0,0,3,0,0,2,220,226.2,284.2,337,84.5,246,104,126,83,101,54,162,85
,,41823,0,0,0,0,0,3,0,,0,Fabian,Fabian Delph,0,149,FALSE,,,50,41823.jpg,0,Delph,0.1,FALSE,,a,7,11,24,0,0,0,0,0,4.8,Delph,Delph,Everton,Delph Everton,M,1187,0,0,2,24,0,0,0,3,1,0,2,202,183,146.7,24,35.4,269,115,200,120,300,143,283,125
,,116643,0,0,0,0,0,3,0,,0,Fabio Henrique,Fabinho,0,253,FALSE,,,55,116643.jpg,0,Tavares,0.6,FALSE,,a,11,14,77,0,0,0,0,0,14,Fabinho,Fabinho,Liverpool,Tavares Liverpool,M,2073,2,3,6,26,0,0,0,6,0,0,8,403,431.6,322.4,85,84,145,56,111,73,244,121,164,86
,,101537,0,0,0,0,0,3,0,,0,Felipe Anderson,Felipe Anderson Pereira Gomes,0,440,FALSE,,,65,101537.jpg,0,Pereira Gomes,0.4,FALSE,,a,19,21,66,0,0,0,0,0,10.2,Felipe Anderson,Felipe Anderson,West Ham,Pereira Gomes West Ham,M,1493,1,4,7,27,0,0,0,1,0,0,1,299,377.2,414.7,355,114.8,170,71,85,61,93,50,105,61
,,224444,0,0,0,0,0,3,0,,0,Ferran,Ferran Torres,0,287,FALSE,,,70,224444.jpg,0,Torres,7.2,FALSE,,a,12,43,0,0,0,0,0,0,0,Torres,Torres,Man City,Torres Man City,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,195,474,195,474,195,474,195
,,93284,0,0,0,0,0,4,0,,0,Florin,Florin Andone,0,64,FALSE,,,50,93284.jpg,0,Andone,0.3,FALSE,,a,3,36,5,0,0,0,0,0,1,Andone,Andone,Brighton,Andone Brighton,F,71,1,0,0,2,0,0,0,0,1,0,1,20,45,11.3,21,7.6,337,45,325,49,302,48,340,47
,,101582,0,0,0,0,0,3,0,,0,Frederico,Fred,0,299,FALSE,,,55,101582.jpg,0,Rodrigues de Paula Santos,0.2,FALSE,,a,13,1,50,0,0,0,0,0,9.1,Fred,Fred,Man Utd,Rodrigues de Paula Santos Man Utd,M,2157,0,0,6,26,0,0,0,8,0,0,0,358,430.6,542.7,260,123.5,147,57,40,32,132,77,92,54
,,205651,0,0,0,0,0,4,0,,0,Gabriel Fernando,Gabriel Jesus,0,282,FALSE,,,95,205651.jpg,0,de Jesus,3.3,FALSE,,a,12,43,146,0,0,0,0,0,15.4,Jesus,Jesus,Man City,de Jesus Man City,F,2018,14,8,12,14,0,0,1,3,0,0,17,535,757.6,447.7,1620,282.1,32,7,64,5,5,3,12,5
0,,444145,0,0,0,0,0,3,0,,0,Gabriel Teodoro,Gabriel Martinelli,0,26,FALSE,Knee injury - Expected back 31 Dec,2020-08-15T10:00:11.409498Z,50,444145.jpg,0,Martinelli Silva,0.2,FALSE,,i,1,3,39,0,0,0,0,0,7.8,Martinelli,Martinelli,Arsenal,Martinelli Silva Arsenal,M,656,3,1,2,9,0,0,0,1,0,0,5,129,162.8,36.6,226,42.5,278,119,291,142,149,83,269,122
,,195774,0,0,0,0,0,3,0,,0,Gedson,Gedson Carvalho Fernandes,0,401,FALSE,,,50,195774.jpg,0,Carvalho Fernandes,0.1,FALSE,,a,17,6,7,0,0,0,0,0,1.4,Fernandes,Fernandes,Spurs,Carvalho Fernandes Spurs,M,62,0,0,0,1,0,0,0,0,0,0,0,20,17.2,34.3,20,7.2,354,146,293,143,304,144,343,145
